,AdaBoostRegressor_m
0,58.17296759272648
1,11.01059321056554
2,7.446581508056064
3,8.505266810124258
4,5.1455071516433915
5,11.282889112843053
6,-7.29860285100001
7,-6.555403543681936
8,28.385237481879166
9,34.603169931710916
10,11.229427000893997
11,28.094052421966673
12,26.606506239625176
13,7.446581508056064
14,45.07678309213125
15,3.678318851197032
16,12.680305678670562
17,12.358086571741334
18,26.623012381762717
19,14.484305049575633
20,26.58274339078276
21,-10.490910186191748
22,27.448841676268373
23,45.02178229963181
24,42.726441733107144
25,-6.027917289995266
26,31.21031165156896
27,12.168054476347114
28,1.8151196714883442
29,4.1057736410207255
30,44.2042911625755
31,12.168054476347114
32,31.116691851089485
33,-2.3108739007465497
34,27.639039489593834
35,-10.713381204523234
36,12.542541772992054
37,5.1455071516433915
38,25.455473557212443
39,20.03369212936811
40,41.59944633433372
41,9.37333190843592
42,37.101645252328574
43,-2.8049808829314213
44,11.14740860225838
45,-9.445054053167585
46,30.362231672452914
47,33.18283745455751
48,5.004687765216979
49,9.37333190843592
50,11.539191872139183
51,38.36736148212222
52,12.94405560750016
53,28.064614551929726
54,1.8151196714883442
55,12.680305678670562
56,25.455473557212443
57,54.660599356087495
58,12.94405560750016
59,-2.3108739007465497
60,20.13350255611586
61,29.01054865294264
62,25.179638727484488
63,1.8151196714883442
64,12.680305678670562
65,12.94405560750016
66,51.94359758161667
67,12.971523936681763
68,12.358086571741334
69,12.358086571741334
70,44.84734460786923
71,-5.46709379263038
72,-0.32864430150306306
73,8.3997672002559
74,-9.011341160713693
75,36.84441230706196
76,-9.672655861302832
77,42.79786169211955
78,44.2042911625755
79,12.243683674610207
80,36.56617048729865
81,36.56617048729865
82,12.680305678670562
83,39.221145032551725
84,52.472794431462496
85,25.455473557212443
86,10.49351794181881
87,10.403237119195895
88,-6.555403543681936
89,31.787527337612502
90,15.749074098724813
91,12.168054476347114
92,12.971523936681763
93,1.8151196714883442
94,2.9768854944412406
95,28.094052421966673
96,12.971523936681763
97,27.714274810745952
98,12.358086571741334
99,14.86715322836073
100,-4.125413132344031
101,-10.211247085733413
102,-9.672655861302832
103,26.58274339078276
104,39.86762520987287
105,47.82275251067998
106,12.358086571741334
107,9.37333190843592
108,12.299110081992977
109,28.064614551929726
110,41.59944633433372
111,8.759220514721392
112,-12.643443827358055
113,64.94130541348939
114,36.234877830693705
115,28.064614551929726
116,29.114324264841997
117,7.480824779514646
118,-0.3053307988273766
119,12.299110081992977
120,-11.59772568321127
121,11.539191872139183
122,12.680305678670562
123,-11.034284834807423
124,12.680305678670562
125,31.787527337612502
126,-1.86463034674113
127,12.358086571741334
128,13.83792418589853
129,28.215324363451575
130,29.472152934922597
131,9.806735787080767
132,26.573981868578723
133,39.10159310863927
134,-7.060250984572049
135,-12.643443827358055
136,12.971523936681763
137,-11.052115344462544
138,29.080134240632006
